username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
_SARIIIIIII_;2017-06-12 07:33;0;0;"Nawa'y maging malaya na din ang Marawi . #IndependenceDay";;;#IndependenceDay;"874046889506684928";https://twitter.com/_SARIIIIIII_/status/874046889506684928
dzIQ990;2017-06-12 07:32;0;0;"Lider ng ISIS ang nag-utos ng Marawi siege ayon kay Duterte - DZIQ Radyo Inquirer 990AM https:// shar.es/1RTxS0 | @donadominguez";;@donadominguez;;"874046820003045377";https://twitter.com/dzIQ990/status/874046820003045377
T_Klumklomchit;2017-06-12 07:32;5;1;"#Marawi crisis poses additional concern 2 #Indonesia #Malaysia : return of their national battle-hardened #ISIS FTFs http:// str.sg/4bfA";;;#Marawi #Indonesia #Malaysia #ISIS;"874046719259951104";https://twitter.com/T_Klumklomchit/status/874046719259951104
caraggangelou;2017-06-12 07:32;0;1;"SANA MALAYA NA YUNG MGA TAO SA MARAWI";;;;"874046713048080384";https://twitter.com/caraggangelou/status/874046713048080384
edselm45;2017-06-12 07:32;0;0;"High noon salute to Marawi heroes http:// fb.me/57gH7gLX3";;;;"874046602989547521";https://twitter.com/edselm45/status/874046602989547521
edselm45;2017-06-12 07:32;0;0;"High noon salute to Marawi heroes http:// fb.me/FIBNPNwD";;;;"874046592998719488";https://twitter.com/edselm45/status/874046592998719488
RasAlGhul26;2017-06-12 07:31;0;0;"LOOK: Philippine flags in Marawi on eve of Independence Day http:// fb.me/8YqxADwzu";;;;"874046495032344576";https://twitter.com/RasAlGhul26/status/874046495032344576
alexisbromero;2017-06-12 07:31;0;0;"IS leader ordered Marawi siege – Rody @PhilstarNews https:// shar.es/1RTx8K";;@PhilstarNews;;"874046474618679297";https://twitter.com/alexisbromero/status/874046474618679297
b_sesenio;2017-06-12 07:30;0;0;"Kung me Guerra man Sa marawi ,dito pagandahan Sa makikita.";;;;"874046331202883584";https://twitter.com/b_sesenio/status/874046331202883584
NikkoDizonINQ;2017-06-12 07:30;3;8;"Today on Independence Day, we honor our heroes. High noon salute to Marawi heroes http:// newsinfo.inquirer.net/904568/high-no on-salute-to-marawi-heroes …";;;;"874046313779806209";https://twitter.com/NikkoDizonINQ/status/874046313779806209
wawam;2017-06-12 07:30;1;4;"on Day 20 it is Marawi 58 (and counting) . it was SAF 44. when will this stop? #PeaceInMarawi #PrayForMarawi";;;#PeaceInMarawi #PrayForMarawi;"874046183076904961";https://twitter.com/wawam/status/874046183076904961
ephraimstomagan;2017-06-12 07:30;0;0;"Sa mga nagugulat bakit may kano sa panig ng militar sa marawi . Ang terorismo ay buong mundo na concern, hindi... http:// fb.me/1VS7ymnah";;;;"874046102013493249";https://twitter.com/ephraimstomagan/status/874046102013493249
pususuti;2017-06-12 07:29;0;0;"The Philippines military says a few more days are needed to liberate Marawi from Islamic militants https://www. bloomberg.com/politics/artic les/2017-06-11/philippine-military-says-few-more-days-needed-to-liberate-marawi … via @bpolitics";;@bpolitics;;"874046065581805568";https://twitter.com/pususuti/status/874046065581805568
